filename,mae_mse,mae_vgg,mae_resnet
AnhHungNguyenTrungTruc_Ep10_2012_00057.jpg,6.6969004,6.6529484,6.6117134
AnhHungNguyenTrungTruc_Ep10_2012_00058.jpg,2.9914367,3.4649699,3.3328483
AnhHungNguyenTrungTruc_Ep10_2012_00073.jpg,1.9332483,2.1231265,1.9529921
AnhHungNguyenTrungTruc_Ep10_2012_00091.jpg,2.7152956,2.763074,2.6547022
AnhHungNguyenTrungTruc_Ep10_2012_00097.jpg,2.798682,3.0699537,3.2580717
AnhHungNguyenTrungTruc_Ep10_2012_00100.jpg,3.0568266,3.090734,2.9294682
AnhHungNguyenTrungTruc_Ep10_2012_00105.jpg,2.8919404,3.1605084,2.800881
AnhHungNguyenTrungTruc_Ep10_2012_00107.jpg,3.902417,3.2685282,3.2971807
AnhHungNguyenTrungTruc_Ep10_2012_00138.jpg,2.6678092,3.2667477,3.1915524
AnhHungNguyenTrungTruc_Ep10_2012_00141.jpg,2.7219055,3.007075,3.4902875
AnhHungNguyenTrungTruc_Ep10_2012_00154.jpg,4.3133636,4.1004267,4.297194
AnhHungNguyenTrungTruc_Ep10_2012_00162.jpg,4.633304,4.8155823,4.617387
AnhHungNguyenTrungTruc_Ep10_2012_00184.jpg,3.0355747,3.0279484,3.078537
AnhHungNguyenTrungTruc_Ep10_2012_00203.jpg,2.7437487,2.8920665,3.1083586
AnhHungNguyenTrungTruc_Ep10_2012_00205.jpg,2.7839007,3.0293765,3.0488482
AnhHungNguyenTrungTruc_Ep10_2012_00206.jpg,3.0437858,3.0433075,3.0446894
AnhHungNguyenTrungTruc_Ep10_2012_00212.jpg,3.6456275,3.9851987,4.487059
AnhHungNguyenTrungTruc_Ep10_2012_00222.jpg,2.4189386,2.7608352,3.0323129
AnhHungNguyenTrungTruc_Ep10_2012_00236.jpg,2.958526,3.000598,2.6920705
AnhHungNguyenTrungTruc_Ep10_2012_00243.jpg,6.054701,4.6846967,4.4941807
AnhHungNguyenTrungTruc_Ep10_2012_00258.jpg,4.5543423,4.839073,5.006298
AnhHungNguyenTrungTruc_Ep10_2012_00290.jpg,15.066606,14.079368,15.819316
AnhHungNguyenTrungTruc_Ep10_2012_00292.jpg,4.8396974,6.2138076,5.7179
AnhHungNguyenTrungTruc_Ep10_2012_00295.jpg,4.8320513,5.9452925,5.250963
AnhHungNguyenTrungTruc_Ep10_2012_00300.jpg,5.12971,5.4219813,5.402709
AnhHungNguyenTrungTruc_Ep10_2012_00308.jpg,5.114776,5.7466784,5.6496468
AnhHungNguyenTrungTruc_Ep10_2012_00309.jpg,5.279244,5.7569423,5.3969426
AnhHungNguyenTrungTruc_Ep10_2012_00318.jpg,5.713894,5.380069,5.396305
AnhHungNguyenTrungTruc_Ep10_2012_00327.jpg,3.9910648,4.4604793,4.9146137
AnhHungNguyenTrungTruc_Ep10_2012_00332.jpg,4.4992027,4.3666296,4.38535
AnhHungNguyenTrungTruc_Ep10_2012_00335.jpg,6.401294,6.126196,5.754059
AnhHungNguyenTrungTruc_Ep10_2012_00340.jpg,3.4196827,3.6640558,3.7920387
AnhHungNguyenTrungTruc_Ep10_2012_00348.jpg,3.5005646,4.5667186,3.8432252
AnhHungNguyenTrungTruc_Ep10_2012_00350.jpg,4.4832125,4.6810493,4.6466703
AnhHungNguyenTrungTruc_Ep10_2012_00352.jpg,5.764582,5.042617,5.19413
AnhHungNguyenTrungTruc_Ep10_2012_00367.jpg,5.463462,4.64028,5.0345783
AnhHungNguyenTrungTruc_Ep10_2012_00377.jpg,5.6731772,5.5115194,5.7499866
AnhHungNguyenTrungTruc_Ep10_2012_00379.jpg,4.785415,5.324584,4.727373
AnhHungNguyenTrungTruc_Ep10_2012_00386.jpg,4.4908524,4.8928704,4.709569
AnhHungNguyenTrungTruc_Ep10_2012_00391.jpg,4.678731,5.082011,4.76415
AnhHungNguyenTrungTruc_Ep10_2012_00393.jpg,4.3184257,5.973872,4.8779764
AnhHungNguyenTrungTruc_Ep10_2012_00395.jpg,5.8895354,5.5466623,4.651161
AnhHungNguyenTrungTruc_Ep10_2012_00403.jpg,4.557876,5.1694636,4.7847114
AnhHungNguyenTrungTruc_Ep10_2012_00411.jpg,4.889303,4.6006722,4.687553
AnhHungNguyenTrungTruc_Ep10_2012_00432.jpg,4.3932824,4.2708135,3.9262197
AnhHungNguyenTrungTruc_Ep10_2012_00433.jpg,3.1213396,2.797679,2.8650682
AnhHungNguyenTrungTruc_Ep10_2012_00443.jpg,5.751933,5.535216,4.6721206
AnhHungNguyenTrungTruc_Ep10_2012_00446.jpg,5.807471,6.634327,4.9844346
AnhHungNguyenTrungTruc_Ep10_2012_00453.jpg,4.211642,4.670427,5.1043396
AnhHungNguyenTrungTruc_Ep10_2012_00471.jpg,6.4620004,6.260237,6.0242414
AnhHungNguyenTrungTruc_Ep10_2012_00478.jpg,5.582204,5.1177125,4.9443955
AnhHungNguyenTrungTruc_Ep10_2012_00481.jpg,10.539461,8.230375,9.27931
AnhHungNguyenTrungTruc_Ep10_2012_00521.jpg,6.5216837,5.729864,6.554927
AnhHungNguyenTrungTruc_Ep10_2012_00522.jpg,3.9095783,4.322206,4.233684
AnhHungNguyenTrungTruc_Ep10_2012_00536.jpg,3.2872555,3.7935734,3.9859893
AnhHungNguyenTrungTruc_Ep10_2012_00539.jpg,3.776427,4.790391,3.5808089
AnhHungNguyenTrungTruc_Ep10_2012_00543.jpg,3.6863573,4.328477,3.840548
AnhHungNguyenTrungTruc_Ep10_2012_00552.jpg,3.8256073,4.4032273,4.179767
AnhHungNguyenTrungTruc_Ep10_2012_00559.jpg,3.7938256,4.191984,4.36085
AnhHungNguyenTrungTruc_Ep10_2012_00567.jpg,4.811324,4.4289303,5.1032233
AnhHungNguyenTrungTruc_Ep10_2012_00577.jpg,4.2052045,5.3326755,4.208154
AnhHungNguyenTrungTruc_Ep10_2012_00579.jpg,3.8344493,4.0053215,4.051592
AnhHungNguyenTrungTruc_Ep10_2012_00589.jpg,4.942509,4.595072,3.9422698
AnhHungNguyenTrungTruc_Ep10_2012_00594.jpg,2.996984,3.9875371,3.8518946
AnhHungNguyenTrungTruc_Ep10_2012_00595.jpg,3.5006976,3.3439758,4.161963
AnhHungNguyenTrungTruc_Ep10_2012_00607.jpg,4.8343234,4.977798,4.6319885
AnhHungNguyenTrungTruc_Ep10_2012_00612.jpg,2.459808,3.480037,3.0280414
AnhHungNguyenTrungTruc_Ep10_2012_00618.jpg,4.8224583,4.4624324,3.9316273
AnhHungNguyenTrungTruc_Ep10_2012_00645.jpg,3.1849954,3.4847138,3.338183
AnhHungNguyenTrungTruc_Ep10_2012_00651.jpg,5.0814,5.282632,5.005733
AnhHungNguyenTrungTruc_Ep10_2012_00657.jpg,3.736873,3.7665153,4.2421875
AnhHungNguyenTrungTruc_Ep10_2012_00668.jpg,3.5991178,3.6814413,3.9810333
AnhHungNguyenTrungTruc_Ep10_2012_00671.jpg,5.0245137,4.665079,5.4875503
AnhHungNguyenTrungTruc_Ep10_2012_00682.jpg,4.666474,5.206533,5.282585
AnhHungNguyenTrungTruc_Ep10_2012_00684.jpg,4.1382003,5.4590707,4.818924
AnhHungNguyenTrungTruc_Ep10_2012_00708.jpg,4.827527,5.12783,4.876083
AnhHungNguyenTrungTruc_Ep10_2012_00746.jpg,3.4033337,3.3853238,3.4855509
AnhHungNguyenTrungTruc_Ep10_2012_00749.jpg,3.880474,4.033542,3.5846288
AnhHungNguyenTrungTruc_Ep10_2012_00751.jpg,3.4336934,3.8437898,3.1392033
AnhHungNguyenTrungTruc_Ep10_2012_00756.jpg,6.70175,5.890944,5.9874573
AnhHungNguyenTrungTruc_Ep10_2012_00769.jpg,3.833526,4.9529786,5.581068
AnhHungNguyenTrungTruc_Ep10_2012_00771.jpg,4.8822145,4.9091134,6.4965453
AnhHungNguyenTrungTruc_Ep10_2012_00773.jpg,4.7042146,5.2623034,5.7558928
AnhHungNguyenTrungTruc_Ep10_2012_00775.jpg,5.1031437,4.9567723,6.3761826
AnhHungNguyenTrungTruc_Ep10_2012_00796.jpg,5.866138,6.8292146,6.227041
AnhHungNguyenTrungTruc_Ep10_2012_00814.jpg,5.4872384,5.535322,5.4946785
AnhHungNguyenTrungTruc_Ep10_2012_00823.jpg,5.292557,5.3925514,5.449053
AnhHungNguyenTrungTruc_Ep10_2012_00826.jpg,5.811836,4.4089274,6.350838
AnhHungNguyenTrungTruc_Ep10_2012_00835.jpg,5.21976,5.754564,4.8792515
AnhHungNguyenTrungTruc_Ep10_2012_00839.jpg,3.5744977,3.7846315,3.4524672
AnhHungNguyenTrungTruc_Ep10_2012_00840.jpg,3.665617,3.7952008,3.763167
AnhHungNguyenTrungTruc_Ep10_2012_00847.jpg,4.413265,4.637403,4.424778
AnhHungNguyenTrungTruc_Ep10_2012_00863.jpg,6.8431854,8.278307,7.603077
AnhHungNguyenTrungTruc_Ep10_2012_00867.jpg,6.3502603,6.627578,6.2411046
AnhHungNguyenTrungTruc_Ep10_2012_00874.jpg,3.5745642,4.090548,3.68184
AnhHungNguyenTrungTruc_Ep10_2012_00877.jpg,3.7530093,4.0752683,3.6348984
AnhHungNguyenTrungTruc_Ep10_2012_00879.jpg,3.840641,4.099709,3.8487856
AnhHungNguyenTrungTruc_Ep10_2012_00881.jpg,4.1158323,4.0259285,4.3094044
AnhHungNguyenTrungTruc_Ep10_2012_00884.jpg,3.4735596,3.981578,3.4328496
AnhHungNguyenTrungTruc_Ep10_2012_00886.jpg,4.3982716,5.8960724,4.260543
AnhHungNguyenTrungTruc_Ep10_2012_00894.jpg,3.375631,4.307551,3.7394903
AnhHungNguyenTrungTruc_Ep10_2012_00898.jpg,4.656602,4.768322,4.638532
AnhHungNguyenTrungTruc_Ep10_2012_00909.jpg,4.829613,4.6628404,4.4370017
AnhHungNguyenTrungTruc_Ep10_2012_00916.jpg,5.837831,6.282499,5.6482716
AnhHungNguyenTrungTruc_Ep10_2012_00944.jpg,3.5131204,4.07103,3.7606425
AnhHungNguyenTrungTruc_Ep10_2012_00946.jpg,3.2667146,3.65623,3.18845
AnhHungNguyenTrungTruc_Ep10_2012_00954.jpg,6.7493753,7.004258,7.3583517
AnhHungNguyenTrungTruc_Ep10_2012_00981.jpg,7.715116,7.7146244,7.4135113
AnhHungNguyenTrungTruc_Ep10_2012_01002.jpg,5.9398317,5.4771004,5.473706
AnhHungNguyenTrungTruc_Ep10_2012_01008.jpg,2.9286313,3.274208,3.078796
AnhHungNguyenTrungTruc_Ep10_2012_01014.jpg,3.2828443,3.078032,2.9794524
AnhHungNguyenTrungTruc_Ep10_2012_01015.jpg,3.102838,3.4509327,3.1174932
AnhHungNguyenTrungTruc_Ep10_2012_01018.jpg,3.7455955,4.033396,3.4823356
AnhHungNguyenTrungTruc_Ep10_2012_01028.jpg,3.2844985,3.833599,3.4038253
AnhHungNguyenTrungTruc_Ep10_2012_01041.jpg,3.3051858,3.2474954,3.0782912
AnhHungNguyenTrungTruc_Ep10_2012_01042.jpg,3.2552547,3.2835088,3.7149966
AnhHungNguyenTrungTruc_Ep10_2012_01045.jpg,2.8874428,3.1104777,2.9831727
AnhHungNguyenTrungTruc_Ep10_2012_01056.jpg,3.3490713,3.2035103,3.0914648
AnhHungNguyenTrungTruc_Ep10_2012_01064.jpg,3.3457696,3.202381,2.9887197
AnhHungNguyenTrungTruc_Ep10_2012_01071.jpg,3.3192563,3.5624866,3.6440728
AnhHungNguyenTrungTruc_Ep10_2012_01073.jpg,3.278792,3.7866178,3.8579998
AnhHungNguyenTrungTruc_Ep10_2012_01076.jpg,2.9038517,3.4029682,3.057564
AnhHungNguyenTrungTruc_Ep10_2012_01084.jpg,2.955397,3.1791096,2.8330941
AnhHungNguyenTrungTruc_Ep10_2012_01088.jpg,3.000837,3.3493636,3.0441313
AnhHungNguyenTrungTruc_Ep10_2012_01119.jpg,4.5252113,4.5606666,4.7687674
AnhHungNguyenTrungTruc_Ep10_2012_01137.jpg,4.112617,4.363607,4.190682
AnhHungNguyenTrungTruc_Ep10_2012_01142.jpg,2.4042304,2.9959211,2.6258237
AnhHungNguyenTrungTruc_Ep10_2012_01152.jpg,4.3085938,4.787993,4.523331
AnhHungNguyenTrungTruc_Ep10_2012_01154.jpg,4.4863944,4.797679,4.671915
AnhHungNguyenTrungTruc_Ep10_2012_01163.jpg,4.5816393,5.129345,4.7451105
AnhHungNguyenTrungTruc_Ep10_2012_01173.jpg,2.4128602,2.994187,2.6683075
AnhHungNguyenTrungTruc_Ep10_2012_01191.jpg,4.4540486,4.8132973,4.6048374
AnhHungNguyenTrungTruc_Ep10_2012_01196.jpg,8.418899,7.8550835,8.113998
AnhHungNguyenTrungTruc_Ep10_2012_01198.jpg,5.526327,6.198953,5.745921
AnhHungNguyenTrungTruc_Ep10_2012_01211.jpg,7.160276,7.1227746,6.755089
AnhHungNguyenTrungTruc_Ep10_2012_01233.jpg,2.6611793,2.4447412,2.3811252
AnhHungNguyenTrungTruc_Ep10_2012_01263.jpg,4.0529337,5.2151027,4.8561463
AnhHungNguyenTrungTruc_Ep10_2012_01264.jpg,4.067323,3.7004147,3.8974078
AnhHungNguyenTrungTruc_Ep10_2012_01267.jpg,4.139615,4.719049,4.0645995
AnhHungNguyenTrungTruc_Ep10_2012_01280.jpg,4.0991974,4.0227003,3.8801022
AnhHungNguyenTrungTruc_Ep10_2012_01301.jpg,4.904802,5.309298,4.867128
AnhHungNguyenTrungTruc_Ep10_2012_01322.jpg,3.7468178,3.4266582,3.3500147
AnhHungNguyenTrungTruc_Ep10_2012_01328.jpg,4.8752127,5.5798655,5.114384
AnhHungNguyenTrungTruc_Ep10_2012_01331.jpg,4.5695353,4.3326426,4.3781357
AnhHungNguyenTrungTruc_Ep10_2012_01333.jpg,5.7043343,5.9129066,5.0815196
AnhHungNguyenTrungTruc_Ep10_2012_01342.jpg,5.367998,6.3057837,5.999329
AnhHungNguyenTrungTruc_Ep10_2012_01354.jpg,4.73684,5.5853662,5.233186
AnhHungNguyenTrungTruc_Ep10_2012_01364.jpg,4.7863984,4.453949,4.5153794
AnhHungNguyenTrungTruc_Ep10_2012_01373.jpg,3.993855,4.9693146,4.6553135
AnhHungNguyenTrungTruc_Ep10_2012_01383.jpg,4.4053135,4.60507,5.3914685
AnhHungNguyenTrungTruc_Ep10_2012_01384.jpg,3.8815105,4.429681,4.0129213
AnhHungNguyenTrungTruc_Ep10_2012_01386.jpg,4.307252,3.894724,3.677854
AnhHungNguyenTrungTruc_Ep10_2012_01431.jpg,5.50099,4.3440156,4.6721272
AnhHungNguyenTrungTruc_Ep10_2012_01437.jpg,7.4154177,6.234415,6.9023104
AnhHungNguyenTrungTruc_Ep10_2012_01441.jpg,5.3893294,5.709197,5.1708517
AnhHungNguyenTrungTruc_Ep10_2012_01446.jpg,5.308587,6.399049,4.943984
AnhHungNguyenTrungTruc_Ep10_2012_01465.jpg,4.954899,4.7816486,4.5570855
AnhHungNguyenTrungTruc_Ep10_2012_01485.jpg,2.9527,4.879079,4.607189
AnhHungNguyenTrungTruc_Ep10_2012_01500.jpg,3.8218603,6.1549344,5.4375663
AnhHungNguyenTrungTruc_Ep10_2012_01504.jpg,3.8463807,6.6758213,5.4474382
AnhHungNguyenTrungTruc_Ep10_2012_01508.jpg,3.9868863,5.8856425,5.284565
AnhHungNguyenTrungTruc_Ep10_2012_01576.jpg,5.5365844,6.910528,5.9040112
AnhHungNguyenTrungTruc_Ep10_2012_01581.jpg,6.4363837,7.821814,7.2097683
AnhHungNguyenTrungTruc_Ep10_2012_01585.jpg,5.1153474,6.760284,5.3588305
AnhHungNguyenTrungTruc_Ep10_2012_01599.jpg,5.3799095,6.1091423,4.6191206
AnhHungNguyenTrungTruc_Ep10_2012_01600.jpg,5.1550674,6.169437,5.036525
AnhHungNguyenTrungTruc_Ep10_2012_01615.jpg,5.036478,6.450275,5.1311584
AnhHungNguyenTrungTruc_Ep10_2012_01616.jpg,6.2883716,7.780559,7.626674
AnhHungNguyenTrungTruc_Ep10_2012_01621.jpg,7.139396,6.8363295,7.316652
AnhHungNguyenTrungTruc_Ep10_2012_01633.jpg,10.34834,10.77086,10.907054
AnhHungNguyenTrungTruc_Ep10_2012_01647.jpg,6.9722576,6.913252,6.47728
AnhHungNguyenTrungTruc_Ep10_2012_01670.jpg,5.3164263,5.602971,5.6459794
AnhHungNguyenTrungTruc_Ep10_2012_01679.jpg,5.5522027,7.5409026,6.8145995
AnhHungNguyenTrungTruc_Ep10_2012_01690.jpg,8.251501,8.17614,8.452986
AnhHungNguyenTrungTruc_Ep10_2012_01699.jpg,4.374628,4.594288,4.7694716
AnhHungNguyenTrungTruc_Ep10_2012_01717.jpg,5.469142,6.2411313,5.9313216
AnhHungNguyenTrungTruc_Ep10_2012_01735.jpg,3.181242,4.011068,3.8806336
AnhHungNguyenTrungTruc_Ep10_2012_01742.jpg,2.6669989,3.1387782,3.0683062
AnhHungNguyenTrungTruc_Ep10_2012_01745.jpg,3.3183727,3.1982622,3.646159
AnhHungNguyenTrungTruc_Ep10_2012_01768.jpg,4.7041416,3.934165,4.8091254
AnhHungNguyenTrungTruc_Ep11_2012_00007.jpg,2.8199804,3.12403,2.9337533
AnhHungNguyenTrungTruc_Ep11_2012_00012.jpg,3.1729977,3.263466,3.038624
AnhHungNguyenTrungTruc_Ep11_2012_00019.jpg,5.8705425,5.434331,5.361441
AnhHungNguyenTrungTruc_Ep11_2012_00028.jpg,3.0833201,3.8703032,3.561962
AnhHungNguyenTrungTruc_Ep11_2012_00033.jpg,2.7884645,3.2123592,2.76045
AnhHungNguyenTrungTruc_Ep11_2012_00039.jpg,3.8628495,4.2361355,4.4807677
AnhHungNguyenTrungTruc_Ep11_2012_00040.jpg,3.9247184,4.3301644,4.476157
AnhHungNguyenTrungTruc_Ep11_2012_00054.jpg,3.483744,3.7620842,3.8395648
AnhHungNguyenTrungTruc_Ep11_2012_00056.jpg,4.052628,3.8363826,4.0423975
AnhHungNguyenTrungTruc_Ep11_2012_00058.jpg,4.2253466,4.1980095,4.5590057
AnhHungNguyenTrungTruc_Ep11_2012_00076.jpg,3.5699937,3.9150524,4.3251686
AnhHungNguyenTrungTruc_Ep11_2012_00085.jpg,5.011506,5.6621094,6.647434
AnhHungNguyenTrungTruc_Ep11_2012_00097.jpg,3.9855044,4.0779123,4.0534654
AnhHungNguyenTrungTruc_Ep11_2012_00119.jpg,3.0184286,4.468358,3.6362472
AnhHungNguyenTrungTruc_Ep11_2012_00123.jpg,4.2694383,5.466458,5.1101456
AnhHungNguyenTrungTruc_Ep11_2012_00132.jpg,6.0407434,5.7628546,5.646936
AnhHungNguyenTrungTruc_Ep11_2012_00152.jpg,2.5858643,3.1496863,2.6269133
AnhHungNguyenTrungTruc_Ep11_2012_00153.jpg,2.6560774,3.3040032,2.7022548
AnhHungNguyenTrungTruc_Ep11_2012_00158.jpg,2.6844242,3.213721,2.7471235
AnhHungNguyenTrungTruc_Ep11_2012_00162.jpg,7.4215894,7.408761,7.585858
AnhHungNguyenTrungTruc_Ep11_2012_00172.jpg,4.4457774,5.3505526,4.7741747
AnhHungNguyenTrungTruc_Ep11_2012_00178.jpg,3.248007,3.6120589,3.3453777
AnhHungNguyenTrungTruc_Ep11_2012_00185.jpg,4.1398745,4.7609415,4.39295
AnhHungNguyenTrungTruc_Ep11_2012_00231.jpg,3.104459,3.5329573,3.5243475
AnhHungNguyenTrungTruc_Ep11_2012_00250.jpg,2.9863746,3.6927814,3.2209356
AnhHungNguyenTrungTruc_Ep11_2012_00253.jpg,5.443253,4.249236,4.1060133
AnhHungNguyenTrungTruc_Ep11_2012_00254.jpg,4.690928,4.531456,4.3813376
AnhHungNguyenTrungTruc_Ep11_2012_00260.jpg,3.6223361,3.7743475,3.9308236
AnhHungNguyenTrungTruc_Ep11_2012_00275.jpg,3.2481067,4.2509365,3.5356147
AnhHungNguyenTrungTruc_Ep11_2012_00292.jpg,4.33615,4.7447915,4.3924785
AnhHungNguyenTrungTruc_Ep11_2012_00296.jpg,5.94696,5.551705,5.735019
AnhHungNguyenTrungTruc_Ep11_2012_00301.jpg,6.5934978,6.809597,6.964246
AnhHungNguyenTrungTruc_Ep11_2012_00303.jpg,4.5855455,5.127485,4.54449
AnhHungNguyenTrungTruc_Ep11_2012_00305.jpg,4.4549255,4.675489,4.7674384
AnhHungNguyenTrungTruc_Ep11_2012_00317.jpg,5.3586044,5.713236,5.985225
AnhHungNguyenTrungTruc_Ep11_2012_00319.jpg,8.6286335,8.5848675,9.050183
AnhHungNguyenTrungTruc_Ep11_2012_00338.jpg,3.0515187,3.9411738,3.406436
AnhHungNguyenTrungTruc_Ep11_2012_00342.jpg,4.2277718,4.9407687,4.379876
AnhHungNguyenTrungTruc_Ep11_2012_00346.jpg,4.492174,5.26896,5.309072
AnhHungNguyenTrungTruc_Ep11_2012_00355.jpg,6.6253786,6.900244,6.38727
AnhHungNguyenTrungTruc_Ep11_2012_00359.jpg,5.4339523,5.779981,5.3815103
AnhHungNguyenTrungTruc_Ep11_2012_00360.jpg,6.01706,5.923496,6.307225
AnhHungNguyenTrungTruc_Ep11_2012_00388.jpg,6.1249733,5.7618184,5.1960697
AnhHungNguyenTrungTruc_Ep11_2012_00397.jpg,5.446661,5.8880277,6.1575785
AnhHungNguyenTrungTruc_Ep11_2012_00413.jpg,6.6131153,7.769372,7.2960777
AnhHungNguyenTrungTruc_Ep11_2012_00414.jpg,5.4594626,7.507593,7.294789
AnhHungNguyenTrungTruc_Ep11_2012_00417.jpg,5.1324205,5.704407,5.339817
AnhHungNguyenTrungTruc_Ep11_2012_00421.jpg,4.7794366,4.9497304,4.6516595
AnhHungNguyenTrungTruc_Ep11_2012_00432.jpg,6.6288,7.8144,7.216358
AnhHungNguyenTrungTruc_Ep11_2012_00448.jpg,4.4999933,4.7178597,4.5973573
AnhHungNguyenTrungTruc_Ep11_2012_00454.jpg,4.523165,4.846806,5.1130023
AnhHungNguyenTrungTruc_Ep11_2012_00473.jpg,5.9906993,5.48488,5.606983
AnhHungNguyenTrungTruc_Ep11_2012_00479.jpg,5.0286126,5.4162416,5.5871334
AnhHungNguyenTrungTruc_Ep11_2012_00483.jpg,6.4089537,6.894604,7.0012355
AnhHungNguyenTrungTruc_Ep11_2012_00499.jpg,4.2032447,3.86837,3.9610636
AnhHungNguyenTrungTruc_Ep11_2012_00501.jpg,4.1585155,3.9098375,3.9000652
AnhHungNguyenTrungTruc_Ep11_2012_00504.jpg,5.380454,5.398763,5.487803
AnhHungNguyenTrungTruc_Ep11_2012_00509.jpg,7.3426404,7.120383,7.503428
AnhHungNguyenTrungTruc_Ep11_2012_00518.jpg,8.415364,7.347849,6.9909186
AnhHungNguyenTrungTruc_Ep11_2012_00522.jpg,4.419583,4.4028287,4.458074
AnhHungNguyenTrungTruc_Ep11_2012_00523.jpg,4.196548,4.4088874,4.5316153
AnhHungNguyenTrungTruc_Ep11_2012_00536.jpg,8.006371,8.503813,7.335851
AnhHungNguyenTrungTruc_Ep11_2012_00574.jpg,5.5463834,5.9352813,5.9782963
AnhHungNguyenTrungTruc_Ep11_2012_00576.jpg,6.169616,6.4336534,7.0463433
AnhHungNguyenTrungTruc_Ep11_2012_00578.jpg,6.094461,5.8720837,6.1733894
AnhHungNguyenTrungTruc_Ep11_2012_00585.jpg,6.598673,6.25186,6.249867
AnhHungNguyenTrungTruc_Ep11_2012_00586.jpg,5.6282086,5.287508,5.9714074
AnhHungNguyenTrungTruc_Ep11_2012_00594.jpg,5.4749746,5.9401107,5.1849027
AnhHungNguyenTrungTruc_Ep11_2012_00603.jpg,4.840156,5.0132732,5.007992
AnhHungNguyenTrungTruc_Ep11_2012_00656.jpg,4.3731065,4.664534,4.648564
AnhHungNguyenTrungTruc_Ep11_2012_00670.jpg,4.473048,4.413179,4.3980985
AnhHungNguyenTrungTruc_Ep11_2012_00671.jpg,6.242912,6.951836,6.077182
AnhHungNguyenTrungTruc_Ep11_2012_00672.jpg,5.840714,6.3038373,6.256072
AnhHungNguyenTrungTruc_Ep11_2012_00701.jpg,4.3406544,5.1498656,4.527676
AnhHungNguyenTrungTruc_Ep11_2012_00714.jpg,5.8687353,6.1717486,5.808793
AnhHungNguyenTrungTruc_Ep11_2012_00725.jpg,6.988454,7.367334,6.711748
AnhHungNguyenTrungTruc_Ep11_2012_00728.jpg,3.2362616,3.9023304,3.6763923
AnhHungNguyenTrungTruc_Ep11_2012_00729.jpg,8.618171,8.581187,7.600234
AnhHungNguyenTrungTruc_Ep11_2012_00731.jpg,9.559212,9.045845,9.645275
AnhHungNguyenTrungTruc_Ep11_2012_00746.jpg,7.0349436,7.2917066,6.8784213
AnhHungNguyenTrungTruc_Ep11_2012_00761.jpg,4.680943,5.063324,4.5020127
AnhHungNguyenTrungTruc_Ep11_2012_00790.jpg,7.9753866,8.376694,7.686962
AnhHungNguyenTrungTruc_Ep11_2012_00813.jpg,6.36269,5.739497,5.3574686
AnhHungNguyenTrungTruc_Ep11_2012_00819.jpg,5.439088,6.255315,6.2239914
AnhHungNguyenTrungTruc_Ep11_2012_00833.jpg,4.3626037,6.0355215,5.107927
AnhHungNguyenTrungTruc_Ep11_2012_00854.jpg,3.3413916,4.0238094,3.6863706
AnhHungNguyenTrungTruc_Ep11_2012_00860.jpg,5.672612,5.570246,5.403287
AnhHungNguyenTrungTruc_Ep11_2012_00900.jpg,5.600028,6.4684443,7.284213
AnhHungNguyenTrungTruc_Ep11_2012_00903.jpg,6.6492615,8.126322,6.0587134
AnhHungNguyenTrungTruc_Ep11_2012_00910.jpg,4.005222,4.2674055,4.1003666
AnhHungNguyenTrungTruc_Ep11_2012_00922.jpg,5.814347,3.9513247,6.761991
AnhHungNguyenTrungTruc_Ep11_2012_00924.jpg,9.17024,7.9389086,7.8778896
AnhHungNguyenTrungTruc_Ep11_2012_00939.jpg,5.8341703,5.055498,6.439885
AnhHungNguyenTrungTruc_Ep11_2012_00948.jpg,4.13531,4.482588,4.3659053
AnhHungNguyenTrungTruc_Ep11_2012_00958.jpg,3.160668,3.3462877,3.2718031
AnhHungNguyenTrungTruc_Ep11_2012_00960.jpg,3.613919,4.0217366,3.6940038
AnhHungNguyenTrungTruc_Ep11_2012_00996.jpg,3.5292237,3.590641,3.521006
AnhHungNguyenTrungTruc_Ep11_2012_01002.jpg,4.7377434,5.289687,4.8945045
AnhHungNguyenTrungTruc_Ep11_2012_01028.jpg,3.4902544,3.3738441,3.3887384
AnhHungNguyenTrungTruc_Ep11_2012_01047.jpg,3.6133478,3.66193,3.5935175
AnhHungNguyenTrungTruc_Ep11_2012_01082.jpg,4.309723,4.5966067,4.2593074
AnhHungNguyenTrungTruc_Ep11_2012_01092.jpg,3.6813283,4.02559,3.8885922
AnhHungNguyenTrungTruc_Ep11_2012_01099.jpg,3.7398026,4.4211507,4.2177267
AnhHungNguyenTrungTruc_Ep11_2012_01100.jpg,4.195246,4.7428517,4.143641
AnhHungNguyenTrungTruc_Ep11_2012_01105.jpg,3.8738241,4.346859,4.093431
AnhHungNguyenTrungTruc_Ep11_2012_01120.jpg,3.1423323,3.6745722,3.1511745
AnhHungNguyenTrungTruc_Ep11_2012_01124.jpg,3.2323089,3.3106997,4.0332627
AnhHungNguyenTrungTruc_Ep11_2012_01141.jpg,4.270036,4.3690743,4.551884
AnhHungNguyenTrungTruc_Ep11_2012_01151.jpg,3.775012,3.5341332,3.170925
AnhHungNguyenTrungTruc_Ep11_2012_01163.jpg,3.2207828,4.039282,3.8203857
AnhHungNguyenTrungTruc_Ep11_2012_01165.jpg,3.3261054,4.2035637,3.827826
AnhHungNguyenTrungTruc_Ep11_2012_01221.jpg,3.4037056,3.750392,3.2649608
